name,feast,start_date,end_date,leap_start,leap_end
blessed-adalbero-of-liege,1 january,23 December,31 December
blessed-andres-gomez-saez,1 january,23 December,31 December
blessed-beatrice-of-amptenhausen,1 january,23 December,31 December
blessed-bonannus-of-roio,1 january,23 December,31 December
blessed-catherine-de-solaguti,1 january,23 December,31 December
blessed-gisela-of-rosstreppe,1 january,23 December,31 December
blessed-hugolinus-of-gualdo-cattaneo,1 january,23 December,31 December
blessed-jean-baptiste-lego,1 january,23 December,31 December
blessed-jean-of-saint-just-en-chaussee,1 january,23 December,31 December
blessed-lojze-grozde,1 january,23 December,31 December
blessed-marian-konopinski,1 january,23 December,31 December
blessed-odilo-of-stavelot,1 january,23 December,31 December
blessed-rene-lego,1 january,23 December,31 December
blessed-valentin-paquay,1 january,23 December,31 December
breton-missionaries-to-britain,1 january,23 December,31 December
feast-of-the-circumcision-of-the-lord,1 january,23 December,31 December
martyred-soldiers-of-rome-1-january,1 january,23 December,31 December
martyrs-of-africa-1-january,1 january,23 December,31 December
saint-baglan-of-wales,1 january,23 December,31 December
saint-basilius-of-ancyra,1 january,23 December,31 December
saint-basil-of-aix,1 january,23 December,31 December
saint-brogan,1 january,23 December,31 December
saint-buonfiglio-monaldi,1 january,23 December,31 December
saint-clarus-of-vallis-regia,1 january,23 December,31 December
saint-clarus-of-vienne,1 january,23 December,31 December
saint-colman-mac-ronan,1 january,23 December,31 December
saint-colman-muillin-of-derrykeighan,1 january,23 December,31 December
saint-concordius-of-arles,1 january,23 December,31 December
saint-concordius-of-spoleto,1 january,23 December,31 December
saint-concordius-of-tivoli,1 january,23 December,31 December
saint-connat,1 january,23 December,31 December
saint-cuan,1 january,23 December,31 December
saint-demet-of-plozevet,1 january,23 December,31 December
saint-elvan,1 january,23 December,31 December
saint-eugendus-of-condat,1 january,23 December,31 December
saint-euphrosyne-of-alexandria,1 january,23 December,31 December
saint-fanchea-of-rossory,1 january,23 December,31 December
saint-felix-of-bourges,1 january,23 December,31 December
saint-fintan-of-myshall,1 january,23 December,31 December
saint-frodobert-of-troyes,1 january,23 December,31 December
saint-fulgentius-of-ruspe,1 january,23 December,31 December
saint-gregory-nazianzen-the-elder,1 january,23 December,31 December
saint-joseph-mary-tomasi,1 january,23 December,31 December
saint-justin-of-chieti,1 january,23 December,31 December
saint-maelrhys,1 january,23 December,31 December
saint-magnus-the-martyr,1 january,23 December,31 December
saint-mydwyn,1 january,23 December,31 December
saint-odilo-of-cluny,1 january,23 December,31 December
saint-peter-of-atroa,1 january,23 December,31 December
saint-peter-of-temissis,1 january,23 December,31 December
saint-sciath-of-ardskeagh,1 january,23 December,31 December
saint-severino-gallo,1 january,23 December,31 December
saint-telemachus,1 january,23 December,31 December
saint-thaumastus-of-mainz,1 january,23 December,31 December
saint-theodotus-1-january,1 january,23 December,31 December
saint-tyfrydog,1 january,23 December,31 December
saint-vincent-strambi,1 january,23 December,31 December
saint-william-of-dijon,1 january,23 December,31 December
saint-zedislava-berka,1 january,23 December,31 December
saint-zygmunt-gorazdowski,1 january,23 December,31 December
world-day-of-peace,1 january,23 December,31 December
blessed-guillaume-repin,2 january,24 December,01 January
blessed-guillermo-de-loarte,2 january,24 December,01 January
blessed-laurent-batard,2 january,24 December,01 January
blessed-marcolinus-amanni,2 january,24 December,01 January
blessed-maria-anna-blondin,2 january,24 December,01 January
blessed-odino-of-rot,2 january,24 December,01 January
blessed-stephana-de-quinzanis,2 january,24 December,01 January
blessed-sylvester-of-troina,2 january,24 December,01 January
many-martyrs-who-suffered-in-rome,2 january,24 December,01 January
martyrs-of-antioch-2-january,2 january,24 December,01 January
martyrs-of-ethiopia,2 january,24 December,01 January
martyrs-of-jerusalem,2 january,24 December,01 January
martyrs-of-lichfield,2 january,24 December,01 January
martyrs-of-piacenza,2 january,24 December,01 January
martyrs-of-puy,2 january,24 December,01 January
martyrs-of-syrmium,2 january,24 December,01 January
martyrs-of-tomi,2 january,24 December,01 January
menology-of-england-and-wales-many-martyrs-of-britain-c-300,2 january,24 December,01 January
saint-adelard-of-corbie,2 january,24 December,01 January
saint-airaldus-of-maurienne,2 january,24 December,01 January
saint-alverius-of-agaunum,2 january,24 December,01 January
saint-asclepius-of-limoges,2 january,24 December,01 January
saint-aspasius-of-auch,2 january,24 December,01 January
saint-basil-the-great,2 january,24 December,01 January
saint-baudimius-of-auvergne,2 january,24 December,01 January
saint-blidulf-of-bobbio,2 january,24 December,01 January
saint-defendente-the-theban,2 january,24 December,01 January
saint-dietmar-of-prague,2 january,24 December,01 January
saint-gaspare-bufalo,2 january,24 December,01 January
saint-gregory-of-nazianzen,2 january,24 December,01 January
saint-hortolana-of-assisi,2 january,24 December,01 January
saint-isidore-of-antioch,2 january,24 December,01 January
saint-isidore-of-nitria,2 january,24 December,01 January
saint-john-camillus-the-good,2 january,24 December,01 January
saint-koupaia,2 january,24 December,01 January
saint-macarius-of-rome,2 january,24 December,01 January
saint-macarius-the-younger,2 january,24 December,01 January
saint-mark-the-mute,2 january,24 December,01 January
saint-maximus-of-vienne,2 january,24 December,01 January
saint-munchin-of-limerick,2 january,24 December,01 January
saint-paracodus-of-vienne,2 january,24 December,01 January
saint-sebastian-of-agaunum,2 january,24 December,01 January
saint-seiriol,2 january,24 December,01 January
saint-seraphim-of-sarov,2 january,24 December,01 January
saint-theodore-of-marseille,2 january,24 December,01 January
saint-theodota,2 january,24 December,01 January
saint-theopistus,2 january,24 December,01 January
saint-viance-of-anjou,2 january,24 December,01 January
saint-vincentian-of-tulle,2 january,24 December,01 January
blessed-arnold-wala,3 january,25 December,02 January
blessed-daniel-of-himmerod,3 january,25 December,02 January
blessed-william-vives,3 january,25 December,02 January
enoch-the-patriarch,3 january,25 December,02 January
feast-of-the-holy-name-of-jesus,3 january,25 December,02 January
martyrs-of-africa-3-january,3 january,25 December,02 January
martyrs-of-tomi-3-january,3 january,25 December,02 January
pope-saint-antherus,3 january,25 December,02 January
saint-athanasius-of-cilicia,3 january,25 December,02 January
saint-bertilia-of-mareuil,3 january,25 December,02 January
saint-bertille-of-thuringia,3 january,25 December,02 January
saint-blitmund-of-bobbio,3 january,25 December,02 January
saint-constant-of-gap,3 january,25 December,02 January
saint-cyrinus-of-cyzicus,3 january,25 December,02 January
saint-daniel-of-padua,3 january,25 December,02 January
saint-eustadius,3 january,25 December,02 January
saint-finlugh,3 january,25 December,02 January
saint-fintan-of-doon,3 january,25 December,02 January
saint-florentius-of-vienne,3 january,25 December,02 January
saint-florentius-of-vienne-the-martyr,3 january,25 December,02 January
saint-genevieve,3 january,25 December,02 January
saint-gordius-of-cappadocia,3 january,25 December,02 January
saint-hymnemodus-of-saint-maurice,3 january,25 December,02 January
saint-imbenia,3 january,25 December,02 January
saint-kuriakose-elias-chavara,3 january,25 December,02 January
saint-lucian-of-lentini,3 january,25 December,02 January
saint-melorius,3 january,25 December,02 January
saint-peter-of-palestine,3 january,25 December,02 January
saint-primus-of-cyzicus,3 january,25 December,02 January
saint-salvator-of-belluno,3 january,25 December,02 January
saint-theogenes-of-cyzicus,3 january,25 December,02 January
saint-theonas,3 january,25 December,02 January
saint-theopemptus-of-nicomedia,3 january,25 December,02 January
saint-wenog,3 january,25 December,02 January
saint-zosimus-of-cilicia,3 january,25 December,02 January
blessed-chiara-de-ugarte,4 january,26 December,03 January
blessed-louis-de-halles,4 january,26 December,03 January
blessed-palumbus-of-subiaco,4 january,26 December,03 January
blessed-roger-of-ellant,4 january,26 December,03 January
blessed-thomas-plumtree,4 january,26 December,03 January
martyrs-of-africa-4-january,4 january,26 December,03 January
martyrs-of-rome-4-january,4 january,26 December,03 January
saint-abruncolo-of-langres,4 january,26 December,03 January
saint-aedh-dubh,4 january,26 December,03 January
saint-aggaeus-the-martyr,4 january,26 December,03 January
saint-angela-of-foligno,4 january,26 December,03 January
saint-celsus-of-trier,4 january,26 December,03 January
saint-chroman,4 january,26 December,03 January
saint-dafrosa-of-acquapendente,4 january,26 December,03 January
saint-elizabeth-ann-seton,4 january,26 December,03 January
saint-ferreolus-of-uzes,4 january,26 December,03 January
saint-gaius-of-moesia,4 january,26 December,03 January
saint-gregory-of-langres,4 january,26 December,03 January
saint-hermes-of-moesia-4-january,4 january,26 December,03 January
saint-libentius-of-hamburg,4 january,26 December,03 January
saint-manuel-gonzalez-garcia,4 january,26 December,03 January
saint-mavilus-of-adrumetum,4 january,26 December,03 January
saint-neophytos,4 january,26 December,03 January
saint-neopista-of-rome,4 january,26 December,03 January
saint-oringa-of-the-cross,4 january,26 December,03 January
saint-pharaildis-of-ghent,4 january,26 December,03 January
saint-rigobert-of-rheims,4 january,26 December,03 January
saint-rigomero-of-meaux,4 january,26 December,03 January
saint-rumon-of-audierne,4 january,26 December,03 January
saint-stephen-du-bourg,4 january,26 December,03 January
saint-theoctistus,4 january,26 December,03 January
blessed-alacrinus-of-casamari,5 january,27 December,04 January
blessed-dionisio-ammalio,5 january,27 December,04 January
blessed-francois-peltier,5 january,27 December,04 January
blessed-jacques-ledoyen,5 january,27 December,04 January
blessed-joan-grau-bullich,5 january,27 December,04 January
blessed-marcelina-darowska,5 january,27 December,04 January
blessed-maria-repetto,5 january,27 December,04 January
blessed-paula-of-tuscany,5 january,27 December,04 January
blessed-pierre-tessier,5 january,27 December,04 January
blessed-pietro-bonilli,5 january,27 December,04 January
blessed-roger-of-todi,5 january,27 December,04 January
blessed-romanus-of-athos,5 january,27 December,04 January
martyrs-of-africa-5-january,5 january,27 December,04 January
martyrs-of-sais,5 january,27 December,04 January
martyrs-of-upper-egypt,5 january,27 December,04 January
monks-of-piacenza,5 january,27 December,04 January
pope-saint-telesphorus,5 january,27 December,04 January
saint-apollinaris-syncletica,5 january,27 December,04 January
saint-astolfus-of-mainz,5 january,27 December,04 January
saint-cera-of-kilkeary,5 january,27 December,04 January
saint-charles-of-mount-argus,5 january,27 December,04 January
saint-convoyon-of-redon,5 january,27 December,04 January
saint-deogratias-of-carthage,5 january,27 December,04 January
saint-domno-of-bergamo,5 january,27 December,04 January
saint-dorotheus-the-younger,5 january,27 December,04 January
saint-edward-the-confessor,5 january,27 December,04 January
saint-emiliana-of-rome-24-december,5 january,27 December,04 January
saint-euprexia-of-mineo,5 january,27 December,04 January
saint-gaudentius-of-gniezno,5 january,27 December,04 January
saint-genoveva-torres-morales,5 january,27 December,04 January
saint-gerlac-of-valkenburg,5 january,27 December,04 January
saint-gregory-of-crete,5 january,27 December,04 January
saint-honobertus-of-sens,5 january,27 December,04 January
saint-honulphus-of-sens,5 january,27 December,04 January
saint-john-nepomucene-neumann,5 january,27 December,04 January
saint-menas-of-sinai,5 january,27 December,04 January
saint-phosterios,5 january,27 December,04 January
saint-rusticianus-of-brescia,5 january,27 December,04 January
saint-syncletica,5 january,27 December,04 January
saint-talida-of-antinoe,5 january,27 December,04 January
saint-tatiana,5 january,27 December,04 January
saint-theodore-of-cagliari,5 january,27 December,04 January
saint-theognia-of-mineo,5 january,27 December,04 January
saint-theoidus,5 january,27 December,04 January
blessed-frederick-of-saint-vanne,6 january,28 December,05 January
blessed-gertrude-van-oosten,6 january,28 December,05 January
blessed-gertrud-of-traunkirchen,6 january,28 December,05 January
blessed-luc-of-roucy,6 january,28 December,05 January
blessed-macarius-the-scot,6 january,28 December,05 January
blessed-peter-thomas,6 january,28 December,05 January
blessed-raymond-de-blanes,6 january,28 December,05 January
blessed-rita-amada-de-jesus,6 january,28 December,05 January
feast-of-the-epiphany,6 january,28 December,05 January
martyrs-in-africa-6-january,6 january,28 December,05 January
martyrs-of-sirmium,6 january,28 December,05 January
saint-abo-of-tblisi,6 january,28 December,05 January
saint-andre-bessette,6 january,28 December,05 January
saint-andrew-corsini,6 january,28 December,05 January
saint-antoninus-6-january,6 january,28 December,05 January
saint-basillisa,6 january,28 December,05 January
saint-charles-of-sezze,6 january,28 December,05 January
saint-demetrius-of-philadelphia,6 january,28 December,05 January
saint-diman-dubh-of-connor,6 january,28 December,05 January
saint-edeyrn,6 january,28 December,05 January
saint-eigrad,6 january,28 December,05 January
saint-erminold-of-prufening,6 january,28 December,05 January
saint-felix-of-nantes,6 january,28 December,05 January
saint-guy-of-auxerre,6 january,28 December,05 January
saint-honorius-6-january,6 january,28 December,05 January
saint-hywyn-of-aberdaron,6 january,28 December,05 January
saint-juan-de-ribera,6 january,28 December,05 January
saint-julian-6-january,6 january,28 December,05 January
saint-julius-6-january,6 january,28 December,05 January
saint-macra-of-rheims,6 january,28 December,05 January
saint-merninus,6 january,28 December,05 January
saint-nilammon-of-geris,6 january,28 December,05 January
saint-peter-of-canterbury,6 january,28 December,05 January
saint-petran-of-landevennec,6 january,28 December,05 January
saint-pia-of-quedlinburg,6 january,28 December,05 January
saint-pompejanus,6 january,28 December,05 January
saint-rafaela-porras-y-ayllon,6 january,28 December,05 January
saint-schotin,6 january,28 December,05 January
saint-wiltrudis-of-bergen,6 january,28 December,05 January
the-magi,6 january,28 December,05 January
twelve-apostles-of-ireland,6 january,28 December,05 January
blessed-albert-of-siena,7 january,29 December,06 January
blessed-ambrose-fernandez,7 january,29 December,06 January
blessed-anselmo,7 january,29 December,06 January
blessed-athanasius-of-attalia,7 january,29 December,06 January
blessed-engelbert-beets,7 january,29 December,06 January
blessed-franciscus-bae-gwan-gyeom,7 january,29 December,06 January
blessed-leandro,7 january,29 December,06 January
blessed-marie-therese-haze,7 january,29 December,06 January
blessed-matthew-of-agrigento,7 january,29 December,06 January
blessed-wittikund-of-westphalia,7 january,29 December,06 January
saint-aldric-of-le-mans,7 january,29 December,06 January
saint-anastasius-of-sens,7 january,29 December,06 January
saint-benjamin-of-brescia,7 january,29 December,06 January
saint-brannock,7 january,29 December,06 January
saint-candida-7-january,7 january,29 December,06 January
saint-candida-of-greece,7 january,29 December,06 January
saint-canute-lavard,7 january,29 December,06 January
saint-clerus-of-antioch,7 january,29 December,06 January
saint-crispin-ii-of-pavia,7 january,29 December,06 January
saint-crispin-i-of-pavia,7 january,29 December,06 January
saint-cronan-beg,7 january,29 December,06 January
saint-cyrus-of-constantinople,7 january,29 December,06 January
saint-cywyllog-ferch-caw,7 january,29 December,06 January
saint-emilian-of-saujon,7 january,29 December,06 January
saint-felix-of-heraclea,7 january,29 December,06 January
saint-giuliano-of-gozzano,7 january,29 December,06 January
saint-giuse-tuan-7-january,7 january,29 December,06 January
saint-januarius-of-heraclea,7 january,29 December,06 January
saint-julian-of-cagliari,7 january,29 December,06 January
saint-kentigerna,7 january,29 December,06 January
saint-lucian-of-antioch,7 january,29 December,06 January
saint-maximus-of-brescia,7 january,29 December,06 January
saint-pallada-of-greece,7 january,29 December,06 January
saint-philo,7 january,29 December,06 January
saint-polyanthus,7 january,29 December,06 January
saint-polyeuctus-of-melitene,7 january,29 December,06 January
saint-raymond-of-penyafort,7 january,29 December,06 January
saint-reinhold-of-cologne,7 january,29 December,06 January
saint-senator-of-verona,7 january,29 December,06 January
saint-spolicostus-of-greece,7 january,29 December,06 January
saint-theodore-of-egypt,7 january,29 December,06 January
saint-tillo-of-solignac,7 january,29 December,06 January
saint-valentine-of-passau,7 january,29 December,06 January
saint-valentin-ii-of-terni,7 january,29 December,06 January
saint-virginia-of-ste-verge,7 january,29 December,06 January
blessed-edward-waterson,8 january,30 December,07 January
blessed-eurosia-fabris,8 january,30 December,07 January
blessed-giacobella-mary-of-the-cross,8 january,30 December,07 January
blessed-jacques-corbeau,8 january,30 December,07 January
blessed-kristian-hosius,8 january,30 December,07 January
blessed-nathalan-of-aberdeen,8 january,30 December,07 January
blessed-titus-zeman,8 january,30 December,07 January
martyrs-of-greece,8 january,30 December,07 January
martyrs-of-terni,8 january,30 December,07 January
our-lady-of-prompt-succor,8 january,30 December,07 January
saint-afflinus,8 january,30 December,07 January
saint-agathon-of-scete,8 january,30 December,07 January
saint-albert-of-cashel,8 january,30 December,07 January
saint-apollinaris-the-apologist,8 january,30 December,07 January
saint-athelm-of-canterbury,8 january,30 December,07 January
saint-atticus-of-constantinople,8 january,30 December,07 January
saint-carterius-of-caesarea,8 january,30 December,07 January
saint-dominica-of-constantinople,8 january,30 December,07 January
saint-emilian-8-january,8 january,30 December,07 January
saint-ergnad-of-ulster,8 january,30 December,07 January
saint-erhard-of-regensburg,8 january,30 December,07 January
saint-eugenian-of-autun,8 january,30 December,07 January
saint-garibaldus-of-regensburg,8 january,30 December,07 January
saint-george-chozebites,8 january,30 December,07 January
saint-gudule-of-brussels,8 january,30 December,07 January
saint-helladius,8 january,30 December,07 January
saint-julian-of-beauvais,8 january,30 December,07 January
saint-lawrence-giustiniani,8 january,30 December,07 January
saint-lucian-of-beauvais,8 january,30 December,07 January
saint-maximian-of-beauvais,8 january,30 December,07 January
saint-maximus-of-pavia,8 january,30 December,07 January
saint-patheus,8 january,30 December,07 January
saint-patiens-of-metz,8 january,30 December,07 January
saint-pega-of-peakirk,8 january,30 December,07 January
saint-severinus-of-noricum,8 january,30 December,07 January
saint-theodore-of-chora,8 january,30 December,07 January
saint-theophilus-the-martyr,8 january,30 December,07 January
saint-thorfinn,8 january,30 December,07 January
saint-wulsin-of-sherborne,8 january,30 December,07 January
black-nazarene,9 january,31 December,08 January
blessed-alix-le-clerc,9 january,31 December,08 January
blessed-antony-fatati,9 january,31 December,08 January
blessed-eberhard-of-schaftlarn,9 january,31 December,08 January
blessed-franciscus-yi-bo-hyeon,9 january,31 December,08 January
blessed-jozef-pawlowski,9 january,31 December,08 January
blessed-julia-of-certaldo,9 january,31 December,08 January
blessed-kazimierz-grelewski,9 january,31 December,08 January
blessed-martinus-in-eon-min,9 january,31 December,08 January
blessed-pauline-marie-jaricot,9 january,31 December,08 January
blessed-richard-of-floreffe,9 january,31 December,08 January
martyrs-of-africa-9-january,9 january,31 December,08 January
martyrs-of-antioch-9-january,9 january,31 December,08 January
saint-adrian-of-canterbury,9 january,31 December,08 January
saint-agatha-yi,9 january,31 December,08 January
saint-brithwald-of-canterbury,9 january,31 December,08 January
saint-ephrathus-the-thaumaturgist,9 january,31 December,08 January
saint-eustratius-of-olympus,9 january,31 December,08 January
saint-felanus-of-saint-andrew,9 january,31 December,08 January
saint-fortunatus-of-smyrna,9 january,31 December,08 January
saint-honorius-of-buzancais,9 january,31 December,08 January
saint-marcellinus-of-ancona,9 january,31 December,08 January
saint-marciana,9 january,31 December,08 January
saint-maurontus,9 january,31 December,08 January
saint-nearchus,9 january,31 December,08 January
saint-paschasia-of-dijon,9 january,31 December,08 January
saint-philip-berruyer,9 january,31 December,08 January
saint-polyeucte,9 january,31 December,08 January
saint-revocatus-of-smyrna,9 january,31 December,08 January
saint-teresa-kim,9 january,31 December,08 January
saint-vitalicus-of-smyrna,9 january,31 December,08 January
saint-waningus-of-fecamp,9 january,31 December,08 January
blessed-adele-de-batz-de-trenquelleon,10 january,01 January,09 January
blessed-anna-of-the-angels-monteagudo,10 january,01 January,09 January
blessed-benincasa-of-cava,10 january,01 January,09 January
blessed-fulk-of-montdidier,10 january,01 January,09 January
blessed-giles-of-laurenzana,10 january,01 January,09 January
blessed-mamerto-esquiu-y-medina,10 january,01 January,09 January
blessed-maria-dolores-rodriguez-sopena,10 january,01 January,09 January
blessed-peter-of-zeliv,10 january,01 January,09 January
blessed-raymond-de-fosso,10 january,01 January,09 January
pope-blessed-gregory-x,10 january,01 January,09 January
pope-saint-agatho,10 january,01 January,09 January
saint-aldo-of-carbonari,10 january,01 January,09 January
saint-arcontius-of-viviers,10 january,01 January,09 January
saint-dermot-of-inis-clothrann,10 january,01 January,09 January
saint-domitian-of-melitene,10 january,01 January,09 January
saint-florida-of-dijon,10 january,01 January,09 January
saint-francisca-salesia,10 january,01 January,09 January
saint-john-of-jerusalem,10 january,01 January,09 January
saint-marcian-of-constantinople,10 january,01 January,09 January
saint-maurilius-of-cahors,10 january,01 January,09 January
saint-paul-the-hermit,10 january,01 January,09 January
saint-peter-orseolo,10 january,01 January,09 January
saint-petronius-of-die,10 january,01 January,09 January
saint-saethryth,10 january,01 January,09 January
saint-thecla-of-lentini,10 january,01 January,09 January
saint-thomian-of-armagh,10 january,01 January,09 January
saint-valerius-of-limoges,10 january,01 January,09 January
saint-william-of-bourges,10 january,01 January,09 January
blessed-anna-maria-janer-anglarill,11 january,02 January,10 January
blessed-franciszek-rogaczewski,11 january,02 January,10 January
blessed-william-carter,11 january,02 January,10 January
pope-saint-hyginus,11 january,02 January,10 January
saint-alexander-of-fermo,11 january,02 January,10 January
saint-anastasius-of-suppentonia,11 january,02 January,10 January
saint-boadin,11 january,02 January,10 January
saint-breandan,11 january,02 January,10 January
saint-eithne,11 january,02 January,10 January
saint-fedelemia,11 january,02 January,10 January
saint-honorata-of-pavia,11 january,02 January,10 January
saint-leucius-of-alexandria,11 january,02 January,10 January
saint-leucius-of-brindisi,11 january,02 January,10 January
saint-liberata-of-pavia-11-january,11 january,02 January,10 January
saint-lucius-the-soldier,11 january,02 January,10 January
saint-luminosa-of-pavia,11 january,02 January,10 January
saint-mark-the-soldier,11 january,02 January,10 January
saint-michael-of-klopsk,11 january,02 January,10 January
saint-paldo,11 january,02 January,10 January
saint-peter-balsam,11 january,02 January,10 January
saint-peter-of-alexandria,11 january,02 January,10 January
saint-peter-of-anea,11 january,02 January,10 January
saint-peter-the-soldier,11 january,02 January,10 January
saint-salvius-of-amiens,11 january,02 January,10 January
saint-salvius-of-north-africa,11 january,02 January,10 January
saint-severus-of-alexandria,11 january,02 January,10 January
saint-speciosa-of-pavia,11 january,02 January,10 January
saint-suibhne-of-iona,11 january,02 January,10 January
saint-taso,11 january,02 January,10 January
saint-tato,11 january,02 January,10 January
saint-theodosius-of-antioch,11 january,02 January,10 January
saint-theodosius-the-cenobiarch,11 january,02 January,10 January
saint-theodosius-the-soldier,11 january,02 January,10 January
saint-tipasio-of-tigava,11 january,02 January,10 January
saint-tommaso-da-cori,11 january,02 January,10 January
saint-vitalis-of-gaza,11 january,02 January,10 January
blessed-antoine-fournier,12 january,03 January,11 January
blessed-bartholomew-alvarez,12 january,03 January,11 January
blessed-bernardo-de-plano,12 january,03 January,11 January
blessed-emmanuel-dabreu,12 january,03 January,11 January
blessed-john-gaspard-cratz,12 january,03 January,11 January
blessed-lucia-of-valcaldara,12 january,03 January,11 January
blessed-nicholas-bunkerd-kitbamrung,12 january,03 January,11 January
blessed-pierre-francois-jamet,12 january,03 January,11 January
blessed-vincent-de-cunha,12 january,03 January,11 January
martyrs-of-africa-12-january,12 january,03 January,11 January
martyrs-of-ephesus,12 january,03 January,11 January
martyrs-of-iona,12 january,03 January,11 January
saint-aelred,12 january,03 January,11 January
saint-antony-mary-pucci,12 january,03 January,11 January
saint-arcadius-of-mauretania,12 january,03 January,11 January
saint-benedict-biscop,12 january,03 January,11 January
saint-bernard-of-corleone,12 january,03 January,11 January
saint-biccianus,12 january,03 January,11 January
saint-caesaria-of-arles,12 january,03 January,11 January
saint-caroticus,12 january,03 January,11 January
saint-eutropius,12 january,03 January,11 January
saint-ferreolus-of-grenoble,12 january,03 January,11 January
saint-john-of-ravenna,12 january,03 January,11 January
saint-marguerite-bourgeous,12 january,03 January,11 January
saint-martinian-of-belozersk,12 january,03 January,11 January
saint-martin-of-leon,12 january,03 January,11 January
saint-peter-of-abessala,12 january,03 January,11 January
saint-probus-of-verona,12 january,03 January,11 January
saint-quinctus-the-soldier,12 january,03 January,11 January
saint-satyrus,12 january,03 January,11 January
saint-tatiana-of-rome,12 january,03 January,11 January
saint-tigrius,12 january,03 January,11 January
saint-victorian-of-asana,12 january,03 January,11 January
saint-zoticus-of-tivoli,12 january,03 January,11 January
blessed-emil-szramek,13 january,04 January,12 January
blessed-francesco-maria-greco,13 january,04 January,12 January
blessed-francisca-ines-valverde-gonzalez,13 january,04 January,12 January
blessed-hildemar-of-arrouaise,13 january,04 January,12 January
blessed-ida-of-argensolles,13 january,04 January,12 January
blessed-ivetta-of-huy,13 january,04 January,12 January
blessed-maria-francisca-espejo-y-martos,13 january,04 January,12 January
blessed-matteo-de-lana,13 january,04 January,12 January
blessed-stephen-of-liege,13 january,04 January,12 January
blessed-veronica-of-milan,13 january,04 January,12 January
feast-of-the-baptism-of-the-lord,13 january,04 January,12 January
forty-martyred-soldiers-at-rome,13 january,04 January,12 January
saint-agrecius-of-trier,13 january,04 January,12 January
saint-andrew-of-trier,13 january,04 January,12 January
saint-berno-of-cluny,13 january,04 January,12 January
saint-daminh-pham-trong-kham,13 january,04 January,12 January
saint-designatus-of-maastricht,13 january,04 January,12 January
saint-elian-ap-erbin,13 january,04 January,12 January
saint-elian-of-brittany,13 january,04 January,12 January
saint-enogatus-of-aleth,13 january,04 January,12 January
saint-erbin-of-cornwall,13 january,04 January,12 January
saint-giuse-pham-trong-ta,13 january,04 January,12 January
saint-glaphyra,13 january,04 January,12 January
saint-gumesindus,13 january,04 January,12 January
saint-hermylus,13 january,04 January,12 January
saint-hilary-of-poitiers,13 january,04 January,12 January
saint-kentigern,13 january,04 January,12 January
saint-leontius-of-caesarea,13 january,04 January,12 January
saint-luca-pham-trong-thin,13 january,04 January,12 January
saint-peter-of-capitoliade,13 january,04 January,12 January
saint-remigius-of-rheims,13 january,04 January,12 January
saint-servusdei,13 january,04 January,12 January
saint-stratonicus,13 january,04 January,12 January
saint-viventius,13 january,04 January,12 January
saint-vivenzio-of-blera,13 january,04 January,12 January
blessed-alfonsa-clerici,14 january,05 January,13 January
blessed-amadeus-of-clermont,14 january,05 January,13 January
blessed-godfrey-of-cappenberg,14 january,05 January,13 January
blessed-odoric-of-pordenone,14 january,05 January,13 January
blessed-pablo-merillas-fernandez,14 january,05 January,13 January
blessed-petrus-donders,14 january,05 January,13 January
blessed-rainer-of-arnsberg,14 january,05 January,13 January
blessed-william-de-sanjulia,14 january,05 January,13 January
martyrs-of-mount-sinai,14 january,05 January,13 January
martyrs-of-raithu,14 january,05 January,13 January
saint-barbasymas,14 january,05 January,13 January
saint-caldeoldus-of-vienne,14 january,05 January,13 January
saint-datius-of-milan,14 january,05 January,13 January
saint-devasahayam-pillai,14 january,05 January,13 January
saint-engelmaro,14 january,05 January,13 January
saint-eufrasio-of-clermont,14 january,05 January,13 January
saint-euphrasius-the-martyr,14 january,05 January,13 January
saint-felix-of-nola,14 january,05 January,13 January
saint-felix-of-rome,14 january,05 January,13 January
saint-fermin-of-mende,14 january,05 January,13 January
saint-fulgentius-of-ecija,14 january,05 January,13 January
saint-glycerius-of-antioch,14 january,05 January,13 January
saint-macrina-the-elder,14 january,05 January,13 January
saint-nino-of-georgia,14 january,05 January,13 January
saint-odo-of-novara,14 january,05 January,13 January
saint-paul-of-africa,14 january,05 January,13 January
saint-potitus,14 january,05 January,13 January
saint-sava-14-january,14 january,05 January,13 January
saint-successus-of-africa,14 january,05 January,13 January
blessed-angelus-of-gualdo-tadino,15 january,06 January,14 January
blessed-conan-of-margam,15 january,06 January,14 January
blessed-diego-de-soto,15 january,06 January,14 January
blessed-gabriel-of-ferrara,15 january,06 January,14 January
blessed-geoffrey-of-peronne,15 january,06 January,14 January
blessed-giacomo-villa,15 january,06 January,14 January
blessed-james-the-beggar,15 january,06 January,14 January
blessed-nikolaus-gross,15 january,06 January,14 January
blessed-peter-of-castelnau,15 january,06 January,14 January
blessed-tit-liviu-chinezu,15 january,06 January,14 January
saint-alexander-of-goman,15 january,06 January,14 January
saint-arnold-janssen,15 january,06 January,14 January
saint-arsenius-of-reggio-calabria,15 january,06 January,14 January
saint-blaithmaic-of-iona,15 january,06 January,14 January
saint-bonitus-of-clermont,15 january,06 January,14 January
saint-botonto,15 january,06 January,14 January
saint-britta,15 january,06 January,14 January
saint-ceolwulph,15 january,06 January,14 January
saint-cosmas-the-melodist,15 january,06 January,14 January
saint-emebert-of-cambrai,15 january,06 January,14 January
